穮\uee74ɘ㽮⭤鹯盬聾퉮ﭴÜ\uee72杴a皉ꩮ #00007a6e #0000ee74 #00000258 #00003f6e #00002b64 #00009e6f #000076ec #0000f945 #0000d26e #0000fb74 #000000dc #0000ee72 #00006774 #00000061 #00007689 #0000aa6e
栯礁桥┌韁\ueb96 �본풦뽚픝穚鐫Î⡮ #0000682f #00007901 #00006865 #0000250c #000097c1 #0000eb96 #00000020 #0000fffd #0000bcf8 #0000d4a6 #0000bf5a #0000d51d #00007a5a #0000942b #000000ce #0000286e
㿋뵴嵴齮핤ꝯ᭩\ue145㽲\ue79a桚栝㮼뷔棺땮 #00003fcb #0000bd74 #00005d74 #00009f6e #0000d564 #0000a76f #00001b69 #0000e145 #00003f72 #0000e79a #0000685a #0000681d #00003bbc #0000bdd4 #000068fa #0000b56e
\ue143祴ᮠ偮뚷斖儎\uee61\ue373à穥祲崖᭡ꇿ뺏 #0000e143 #00007974 #00001ba0 #0000506e #0000b6b7 #00006596 #0000510e #0000ee61 #0000e373 #000000e0 #00007a65 #00007972 #00005d16 #00001b61 #0000a1ff #0000be8f
rꩴ��㽤㽯˅桅퉮ᤄ穪졳t詅\x7f혲 #00000072 #0000aa74 #0000fffd #0000fffd #00003f64 #00003f6f #000002c5 #00006845 #0000d26e #00001904 #00007a6a #0000c873 #00000074 #00008a45 #0000007f #0000d632
Ꝯ\ue15aꀫ�ܔޞᓬ뚱n\ue726豗�\ue796꽀⮥祮 #0000a76e #0000e15a #0000a02b #0000fffd #00000714 #0000079e #000014ec #0000b6b1 #0000006e #0000e726 #00008c57 #0000fffd #0000e796 #0000af40 #00002ba5 #0000796e
嵮豴ᮣn\x8a蝯 ݅礩憩͖�t㽡ë뙮 #00005d6e #00008c74 #00001ba3 #0000006e #0000008a #0000876f #00000020 #00000745 #00007929 #000061a9 #00000356 #0000fffd #00000074 #00003f61 #000000eb #0000b66e
\U00039f25愌嵖.፤蜢òȨ뚮逌^㼝᭴�ዅ崦 #00039f25 #0000610c #00005d56 #0000002e #00001364 #00008722 #000000f2 #00000228 #0000b6ae #0000900c #0000005e #00003f1d #00001b74 #0000fffd #000012c5 #00005d26
螏蝴흥n\uee64\ue7a9꜠ឪ"ﮦͱﭲ㽴ain #0000878f #00008774 #0000d765 #0000006e #0000ee64 #0000e7a9 #0000a720 #000017aa #00000022 #0000fba6 #00000371 #0000fb72 #00003f74 #00000061 #00000069 #0000006e
确慴㭱确뵤㿶褠E\ue76e푴e蕲㭛靘\ue1ce뙮 #0000786e #00006174 #00003b71 #0000786e #0000bd64 #00003ff6 #00008920 #00000045 #0000e76e #0000d474 #00000065 #00008572 #00003b5b #00009758 #0000e1ce #0000b66e
⬌꿠똄\ue06e楤鷝巪è,䕴ᇀr蜺\ue361꽬꽮 #00002b0c #0000afe0 #0000b604 #0000e06e #00006964 #00009ddd #00005dea #000000e8 #0000002c #00004574 #000011c0 #00000072 #0000873a #0000e361 #0000af6c #0000af6e
Ꝯᵴ�䞮㡤ς꾥첁왮뵝혯䥲堢쑀ᯟ桮 #0000a76e #00001d74 #0000fffd #000047ae #00003864 #000003c2 #0000afa5 #0000cc81 #0000c66e #0000bd5d #0000d62f #00004972 #00005822 #0000c440 #00001bdf #0000686e
푮𣼲�Ꝯᅤ\ue76fᮕ慅n᭴뚩r�뵡뙩ᡮ #0000d46e #00023f32 #0000fffd #0000a76e #00001164 #0000e76f #00001b95 #00006145 #0000006e #00001b74 #0000b6a9 #00000072 #0000fffd #0000bd61 #0000b669 #0000186e
\ue1cb똁\uf62bnd붖ᶘ뙅r\ue774蝥쟇⽴\ue1bd薥ݮ #0000e1cb #0000b601 #0000f62b #0000006e #00000064 #0000bd96 #00001d98 #0000b645 #00000072 #0000e774 #00008765 #0000c7c7 #00002f74 #0000e1bd #000085a5 #0000076e
㼩܄\uee79⭮⢯멯\ue720ᭅ\ue16e𪟠녥逝㬄봨適㽮 #00003f29 #00000704 #0000ee79 #00002b6e #000028af #0000ba6f #0000e720 #00001b45 #0000e16e #0002a7e0 #0000b165 #0000901d #00003b04 #0000bd28 #00009069 #00003f6e
塮㽴嵱ꕮ멤칯⼠ꝅ遮\U0003b674+𬉲螼꽡\ue76c\ue76e #0000586e #00003f74 #00005d71 #0000a56e #0000ba64 #0000ce6f #00002f20 #0000a745 #0000906e #0003b674 #0000002b #0002c272 #000087bc #0000af61 #0000e76c #0000e76e
ܮ蠲ᝥ灮ϧ⭯컪q꽮堁塐r㭚\x17i\x89 #0000072e #00008832 #00001765 #0000706e #000003e7 #00002b6f #0000ceea #00000071 #0000af6e #00005801 #00005850 #00000072 #00003b5a #00000017 #00000069 #00000089
쿅祴蝪繮dϋ꺕睅脦㯸퉥堝꽮�䊸䕮 #0000cfc5 #00007974 #0000876a #00007e6e #00000064 #000003cb #0000ae95 #00007745 #00008126 #00003bf8 #0000d265 #0000581d #0000af6e #0000fffd #000042b8 #0000456e
⽮堁^&\ue164𱁯똎풶⭮⡝鑖뙲ﭴ㼫잍虮 #00002f6e #00005801 #0000005e #00000026 #0000e164 #0003106f #0000b60e #0000d4b6 #00002b6e #0000285d #00009456 #0000b672 #0000fb74 #00003f2b #0000c78d #0000866e
ﭮͫɪגּ뙤oᇬ\U0003b245뙲⡚壘ᐳ⼺ɡ竉㭮 #0000fb6e #0000036b #0000026a #0000fb32 #0000b664 #0000006f #000011ec #0003b245 #0000b672 #0000285a #000058d8 #00001433 #00002f3a #00000261 #00007ac9 #00003b6e
遮᭛z㌬\ue114푯墰⡅쥮\ue79a䗶⬉᭯ɡin #0000906e #00001b5b #0000007a #0000332c #0000e114 #0000d46f #000058b0 #00002845 #0000c96e #0000e79a #000045f6 #00002b09 #00001b6f #00000261 #00000069 #0000006e
硇\uf674䖩퉮㽤皪�齅�熖+鞴ꝴa塳\ue76e #00007847 #0000f674 #000045a9 #0000d26e #00003f64 #000076aa #0000fffd #00009f45 #0000fffd #00007196 #0000002b #000097b4 #0000a774 #00000061 #00005873 #0000e76e
碮�\x14𨱮�╯呩腱㭮ʹ㍱�똥IΆ葉 #000078ae #0000fffd #00000014 #00028c6e #0000fffd #0000256f #00005469 #00008171 #00003b6e #00000374 #00003371 #0000fffd #0000b625 #00000049 #00000386 #0000f96e
�杛硘Ꝯ잓뷶芕꽡蝮��\x1d푴⬿Ƞn #0000fffd #0000675b #00007858 #0000a76e #0000c793 #0000bdf6 #00008295 #0000af61 #0000876e #0000fffd #0000fffd #0000001d #0000d474 #00002b3f #00000220 #0000006e
⬋⼁ͫnᅹ�ˤ\x88煮�\ue165뙲⼢㼘\ue769풏 #00002b0b #00002f01 #0000036b #0000006e #00001179 #0000fffd #000002e4 #00000088 #0000716e #0000fffd #0000e165 #0000b672 #00002f22 #00003f18 #0000e769 #0000d48f
n穴㯜逋쾻뵯꼠塅\ue4bc㬌堺´㌯ޠ㍩읮 #0000006e #00007a74 #00003bdc #0000900b #0000cfbb #0000bd6f #0000af20 #00005845 #0000e4bc #00003b0c #0000583a #000000b4 #0000332f #000007a0 #00003369 #0000c76e
窼꾼㞱픲풆�⽩퓖Ќ퐦铛䥳\ue13a뫛鐴敮 #00007abc #0000afbc #000037b1 #0000d532 #0000d486 #0000fffd #00002f69 #0000d4d6 #0000040c #0000d426 #000094db #00004973 #0000e13a #0000badb #00009434 #0000656e
⥮⬦䏘⡮呤꼦 E墼t蝥襲ቴ\u1249iᮢ #0000296e #00002b26 #000043d8 #0000286e #00005464 #0000af26 #00000020 #00000045 #000058bc #00000074 #00008765 #00008972 #00001274 #00001249 #00000069 #00001ba2
\ueeae¼酀깮퓕䝨�E줵땴ɱ᭲腴祡ú㽮 #0000eeae #000000bc #00009140 #0000ae6e #0000d4d5 #00004768 #0000fffd #00000045 #0000c935 #0000b574 #00000271 #00001b72 #00008174 #00007961 #000000fa #00003f6e
㭮꽴ᬅ𫙮﮺o䔎㽅n몼퇑桲蝯멡𠈝ͮ #00003b6e #0000af74 #00001b05 #0002b66e #0000fbba #0000006f #0000450e #00003f45 #0000006e #0000babc #0000d1d1 #00006872 #0000876f #0000ba61 #0002021d #0000036e
癮齯穗㽮�㍯ 㭅꽮t㭫λ蜺E硩� #0000766e #00009f6f #00007a57 #00003f6e #0000fffd #0000336f #00000020 #00003b45 #0000af6e #00000074 #00003b6b #000003bb #0000873a #00000045 #00007869 #0000fffd
�홴蝥繴d硯ïa㔢襴Ær홴͡ﵬ핮 #0000fffd #0000d674 #00008765 #00007e74 #00000064 #0000786f #000000ef #00000061 #00003522 #00008974 #000000c6 #00000072 #0000d674 #00000361 #0000fd6c #0000d56e
딢ﵴ̯ᆉᒴ፯ܠEn𠉴墖皉፴?\ue169㽮 #0000b522 #0000fd74 #0000032f #00001189 #000014b4 #0000136f #00000720 #00000045 #0000006e #00020274 #00005896 #00007689 #00001374 #0000003f #0000e169 #00003f6e
푮μ㬯㭮Ĕ杯硌憶\uf6cb\u175f㽘硲㬯㽡ꩩ埋 #0000d46e #000003bc #00003b2f #00003b6e #00000114 #0000676f #0000784c #000061b6 #0000f6cb #0000175f #00003f58 #00007872 #00003b2f #00003f61 #0000aa69 #000057cb
no髠㟅Ȁɯ ៹꽮⠌칥푮碩\ue761棭桮 #0000006e #0000006f #00009ae0 #000037c5 #00000200 #0000026f #00000020 #000017f9 #0000af6e #0000280c #0000ce65 #0000d46e #000078a9 #0000e761 #000068ed #0000686e
㍮⬌ZꝮᅤo諫\ue867Ȣ\ue70ce뵲�㽡襩퉮 #0000336e #00002b0c #0000005a #0000a76e #00001164 #0000006f #00008aeb #0000e867 #00000222 #0000e70c #00000065 #0000bd72 #0000fffd #00003f61 #00008969 #0000d26e
ܮ頲e\ue3c5蠂⭯蟲慅塮콴蝥硲�穡\uaaff㬩 #0000072e #00009832 #00000065 #0000e3c5 #00008802 #00002b6f #000087f2 #00006145 #0000586e #0000cf74 #00008765 #00007872 #0000fffd #00007a61 #0000aaff #00003b29
靮ခᬫ깮\x02�薥㝱\ue172\x04˙皮�\U00038645꜐㭮 #0000976e #00001001 #00001b2b #0000ae6e #00000002 #0000fffd #000085a5 #00003771 #0000e172 #00000004 #000002d9 #000076ae #0000fffd #00038645 #0000a710 #00003b6e
\ue798⽟㽥\ufb0b깹⯋㿯穅葉�홥㡲ﵚ呡懅) #0000e798 #00002f5f #00003f65 #0000fb0b #0000ae79 #00002bcb #00003fef #00007a45 #0000f96e #0000fffd #0000d665 #00003872 #0000fd5a #00005461 #000061c5 #00000029
巗훸\uf682⽴뛐�㌞뙅栩桴\ue1f5뷇塴Xꞕ脦 #00005dd7 #0000d6f8 #0000f682 #00002f74 #0000b6d0 #0000fffd #0000331e #0000b645 #00006829 #00006874 #0000e1f5 #0000bdc7 #00005874 #00000058 #0000a795 #00008126
𠀋꽴蝥�潤ꝯ싲E蜬�㬯倝𠁴穡퉳\ue1cb #0002000b #0000af74 #00008765 #0000fffd #00006f64 #0000a76f #0000c2f2 #00000045 #0000872c #0000fffd #00003b2f #0000501d #00020074 #00007a61 #0000d273 #0000e1cb
窏뙛봁ɮﭤ꽴\uf620Ʌ㼢꽴똫㔪Ꝛ𣽉i⠲ #00007a8f #0000b65b #0000bd01 #0000026e #0000fb64 #0000af74 #0000f620 #00000245 #00003f22 #0000af74 #0000b62b #0000352a #0000a75a #00023f49 #00000069 #00002832
\ue76e푴斣ͮ咓o\ue7ea㯖᭮蝴\x05兛\uf7a9㮽�싅 #0000e76e #0000d474 #000065a3 #0000036e #00005493 #0000006f #0000e7ea #00003bd6 #00001b6e #00008774 #00000005 #0000515b #0000f7a9 #00003bbd #0000fffd #0000c2c5
嵮뙴㽱\ue52c䕤뚁㭷\uf145杮嵴㽗ô𨡴梧齩蟋 #00005d6e #0000b674 #00003f71 #0000e52c #00004564 #0000b681 #00003b77 #0000f145 #0000676e #00005d74 #00003f57 #000000f4 #00028874 #000068a7 #00009f69 #000087cb
䩮ﬦ갯ﭮ灹꽯朠꽅籮\ue774ᯏɲ䏝祡⬴缥 #00004a6e #0000fb26 #0000ac2f #0000fb6e #00007079 #0000af6f #00006720 #0000af45 #00007c6e #0000e774 #00001bcf #00000272 #000043dd #00007961 #00002b34 #00007f25
㝮"⭥衮\x11㽯盬\ue47e䨦ﭴᯜ蛅\x01础碢ꩮ #0000376e #00000022 #00002b65 #0000886e #00000011 #00003f6f #000076ec #0000e47e #00004a26 #0000fb74 #00001bdc #000086c5 #00000001 #00007840 #000078a2 #0000aa6e
틋�蝫툵\ue164卯ᐠ秖뙮2㭥ꅲﭚ\ue117⼝� #0000d2cb #0000fffd #0000876b #0000d235 #0000e164 #0000536f #00001420 #000079d6 #0000b66e #00000032 #00003b65 #0000a172 #0000fb5a #0000e117 #00002f1d #0000fffd
]㬺᭹n\uee12Ɩ褠�즘찄ﯶ䫇嵴焫ᎀ홮 #0000005d #00003b3a #00001b79 #0000006e #0000ee12 #00000196 #00008920 #0000fffd #0000c998 #0000cc04 #0000fbf6 #00004ac7 #00005d74 #0000712b #00001380 #0000d66e
稢㭴ᮖ칮ᅤ顯\ue020釹秋慣钖䥲桴邠敛蜦 #00007a22 #00003b74 #00001b96 #0000ce6e #00001164 #0000986f #0000e020 #000091f9 #000079cb #00006163 #00009496 #00004972 #00006874 #000090a0 #0000655b #00008726
塝흟Xﭮd觝�뷂n\ue7e0ߏ䥲]붠墝� #0000585d #0000d75f #00000058 #0000fb6e #00000064 #000089dd #0000fffd #0000bdc2 #0000006e #0000e7e0 #000007cf #00004972 #0000005d #0000bda0 #0000589d #0000fffd
n塝껆脥깤o⯫푅n\x0c㿀鑲蝚އ𢕩Å #0000006e #0000585d #0000aec6 #00008125 #0000ae64 #0000006f #00002beb #0000d445 #0000006e #0000000c #00003fc0 #00009472 #0000875a #00000787 #00022569 #000000c5
n坴蝥5ꂴʞ⯫홅咏t\x00\x8fሌ⬿i⯅ #0000006e #00005774 #00008765 #00000035 #0000a0b4 #0000029e #00002beb #0000d645 #0000548f #00000074 #00000000 #0000008f #0000120c #00002b3f #00000069 #00002bc5
֮뵴튩齮𬧘\U000368cb�㭅봋襴墨蜪퐲ͅ齳� #000005ae #0000bd74 #0000d2a9 #00009f6e #0002c9d8 #000368cb #0000fffd #00003b45 #0000bd0b #00008974 #000058a8 #0000872a #0000d432 #00000345 #00009f73 #0000fffd
\u13f7穴꿵𮅛d╯�\u0381礦蝴멥蝁�崫蠥넲 #000013f7 #00007a74 #0000aff5 #0002e15b #00000064 #0000256f #0000fffd #00000381 #00007926 #00008774 #0000ba65 #00008741 #0000fffd #00005d2b #00008825 #0000b132
崮𣼲⣏푮羯ꝯ\u244c�寮\x01ᬯ�㬦慀⭩窏 #00005d2e #00023f32 #000028cf #0000d46e #00007faf #0000a76f #0000244c #0000fffd #0000f9bc #00000001 #00001b2f #0000fffd #00003b26 #00006140 #00002b69 #00007a8f
뙮\ue174\U0003d765ꩴ㼊뛹퐠脫桮嵴\ue165뚻衴a桬桮 #0000b66e #0000e174 #0003d765 #0000aa74 #00003f0a #0000b6f9 #0000d420 #0000812b #0000686e #00005d74 #0000e165 #0000b6bb #00008874 #00000061 #0000686c #0000686e
ᕛ슼祪㭮dc栠⮞愩ɴ䔺稬ﬦᠿݩn #0000155b #0000c2bc #0000796a #00003b6e #00000064 #00000063 #00006820 #00002b9e #00006129 #00000274 #0000453a #00007a2c #0000fb26 #0000183f #00000769 #0000006e
꽮㽒jﭮ蚊᧸㿼⯂ꥮ㽴\u1716螮㬦𭽧巿𠌵 #0000af6e #00003f52 #0000006a #0000fb6e #0000868a #000019f8 #00003ffc #00002bc2 #0000a96e #00003f74 #00001716 #000087ae #00003b26 #0002df67 #00005dff #00020335
䮮⾎靥㽮꿧ﭯ攠¶ꂘ愌뙥쉲�짝㥩ꁮ #00004bae #00002f8e #00009765 #00003f6e #0000afe7 #0000fb6f #00006520 #000000b6 #0000a098 #0000610c #0000b665 #0000c272 #0000fffd #0000c9dd #00003969 #0000a06e
薛�꼨\x0b蟧뙣明杅፴瘁豘撉ﶝ鑡ý堥 #0000859b #0000fffd #0000af28 #0000000b #000087e7 #0000b663 #0000660e #00006745 #00001374 #00007601 #00008c58 #00006489 #0000fd9d #00009461 #000000fd #00005825
碏靴뛀葉杤\x96觲\uf7c2뚮㾦穥칲𣽴睅ʍ蔌 #0000788f #00009774 #0000b6c0 #0000f96e #00006764 #00000096 #000089f2 #0000f7c2 #0000b6ae #00003fa6 #00007a65 #0000ce72 #00023f74 #00007745 #0000028d #0000850c
嵮ɴq墛蝤⢞⯫塅䁴ﭴ𰁗\uee1d뵮뙉i潮 #00005d6e #00000274 #00000071 #0000589b #00008764 #0000289e #00002beb #00005845 #00004074 #0000fb74 #00030057 #0000ee1d #0000bd6e #0000b649 #00000069 #00006f6e
堌ꂦ㞱�ꞵ䧋㬠㭅𣿷퓸昖ܪ꼬慡驲\uee6e #0000580c #0000a0a6 #000037b1 #0000fffd #0000a7b5 #000049cb #00003b20 #00003b45 #00023ff7 #0000d4f8 #00006616 #0000072a #0000af2c #00006161 #00009a72 #0000ee6e
驮꽣쥥n𣭤싋\ua7e9筅뵮鑴꽹\ue009蠥穡⠞꽛 #00009a6e #0000af63 #0000c965 #0000006e #00023b64 #0000c2cb #0000a7e9 #00007b45 #0000bd6e #00009474 #0000af79 #0000e009 #00008825 #00007a61 #0000281e #0000af5b
"ᩴ\uf757Ꝯ̊䕴訠⭅确\ue16e蜹\ue132ݯ蝡뱩睮 #00000022 #00001a74 #0000f757 #0000a76e #0000030a #00004574 #00008a20 #00002b45 #0000786e #0000e16e #00008739 #0000e132 #0000076f #00008761 #0000bc69 #0000776e
꾉t譥\ue26e祤o㯯筅㮼ɴݘ㥲螼坡蜂n #0000af89 #00000074 #00008b65 #0000e26e #00007964 #0000006f #00003bef #00007b45 #00003bbc #00000274 #00000758 #00003972 #000087bc #00005761 #00008702 #0000006e
慮t뷵㽮巐뫶䨠嵅㎮tX;t襹|n #0000616e #00000074 #0000bdf5 #00003f6e #00005dd0 #0000baf6 #00004a20 #00005d45 #000033ae #00000074 #00000058 #0000003b #00000074 #00008979 #0000007c #0000006e
흮\ue15f\x9d蝮칤큯뛫a\U0003fd73磠�硲杴ÝꞆɮ #0000d76e #0000e15f #0000009d #0000876e #0000ce64 #0000d06f #0000b6eb #00000061 #0003fd73 #000078e0 #0000fffd #00007872 #00006774 #000000dd #0000a786 #0000026e
襛䥴禝ጲ⬒ɯ̠襅屮穴㭥\U00033b41ﵴ왡\ue17c𰁲 #0000895b #00004974 #0000799d #00001332 #00002b12 #0000026f #00000320 #00008945 #00005c6e #00007a74 #00003b65 #00033b41 #0000fd74 #0000c661 #0000e17c #00030072
�൚\ue1a9𠜌ᓄ㝯\ue198߹䁮懋𨩥嵲齯㏔⬉穮 #0000fffd #00000d5a #0000e1a9 #0002070c #000014c4 #0000376f #0000e198 #000007f9 #0000406e #000061cb #00028a65 #00005d72 #00009f6f #000033d4 #00002b09 #00007a6e
ݮꝴ鼯郎郉䩯똠퓂즏齟䕫⾉ﭴ?\ue1a5텮 #0000076e #0000a774 #00009f2f #000090ce #000090c9 #00004a6f #0000b620 #0000d4c2 #0000c98f #00009f5f #0000456b #00002f89 #0000fb74 #0000003f #0000e1a5 #0000d16e
쑮\u2b74圯㮉桤�ߤ݅뙮ʦ⭥ɲ⽞㭡뛿ݮ #0000c46e #00002b74 #0000572f #00003b89 #00006864 #0000fffd #000007e4 #00000745 #0000b66e #000002a6 #00002b65 #00000272 #00002f5e #00003b61 #0000b6ff #0000076e
�꽴靥᠌Øﯶ\xadq\U00038769�ޣ�ᅣ⯝䂛\ufb0b #0000fffd #0000af74 #00009765 #0000180c #000000d8 #0000fbf6 #000000ad #00000071 #00038769 #0000fffd #000007a3 #0000fffd #00001163 #00002bdd #0000409b #0000fb0b
确𠁮煥䭮㮆栦몕\ue771\ue76e\uf65e\u1af9ᩲ塴½䗅ﮉ #0000786e #0002006e #00007165 #00004b6e #00003b86 #00006826 #0000ba95 #0000e771 #0000e76e #0000f65e #00001af9 #00001a72 #00005874 #000000bd #000045c5 #0000fb89
䥲ᮎퟀ똌㽤ﭯꩶ⮁�Û觛嶸면⢪䕩齮 #00004972 #00001b8e #0000d7c0 #0000b60c #00003f64 #0000fb6f #0000aa76 #00002b81 #0000fffd #000000db #000089db #00005db8 #0000ba74 #000028aa #00004569 #00009f6e
